Year_of_Death,County_of_Residence,Age,Education_level,Total_Deaths_Education,age_cat,education_cat,Description
2016,Shasta,65 - 69 years,High School Graduate or GED Completed,72,15,3,suburban
2016,Shasta,65 - 69 years,"Some College Credit, No 4-Year Degree",69,15,5,suburban
2016,Shasta,65 - 69 years,Bachelor's Degree,16,15,1,suburban
2016,Shasta,65 - 69 years,Unknown,11,15,6,suburban
2016,Shasta,65 - 69 years,Less than High School,14,15,4,suburban
2016,Shasta,65 - 69 years,Graduate Degree,14,15,2,suburban
2016,Shasta,70 - 74 years,Less than High School,27,16,4,suburban
2016,Shasta,70 - 74 years,High School Graduate or GED Completed,111,16,3,suburban
2016,Shasta,70 - 74 years,"Some College Credit, No 4-Year Degree",63,16,5,suburban
2016,Shasta,70 - 74 years,Bachelor's Degree,29,16,1,suburban
2016,Shasta,70 - 74 years,Graduate Degree,10,16,2,suburban
2016,Shasta,70 - 74 years,Unknown,10,16,6,suburban
2016,Shasta,75 - 79 years,High School Graduate or GED Completed,95,17,3,suburban
2016,Shasta,75 - 79 years,"Some College Credit, No 4-Year Degree",70,17,5,suburban
2016,Shasta,75 - 79 years,Bachelor's Degree,19,17,1,suburban
2016,Shasta,75 - 79 years,Unknown,10,17,6,suburban
2016,Shasta,75 - 79 years,Graduate Degree,16,17,2,suburban
2016,Shasta,75 - 79 years,Less than High School,31,17,4,suburban
2016,Shasta,80 - 84 years,Less than High School,45,18,4,suburban
2016,Shasta,80 - 84 years,High School Graduate or GED Completed,116,18,3,suburban
2016,Shasta,80 - 84 years,Bachelor's Degree,25,18,1,suburban
2016,Shasta,80 - 84 years,Graduate Degree,14,18,2,suburban
2016,Shasta,80 - 84 years,Unknown,10,18,6,suburban
2016,Shasta,80 - 84 years,"Some College Credit, No 4-Year Degree",58,18,5,suburban
2016,Shasta,85 - 89 years,High School Graduate or GED Completed,132,19,3,suburban
2016,Shasta,85 - 89 years,"Some College Credit, No 4-Year Degree",71,19,5,suburban
2016,Shasta,85 - 89 years,Bachelor's Degree,34,19,1,suburban
2016,Shasta,85 - 89 years,Unknown,10,19,6,suburban
2016,Shasta,85 - 89 years,Less than High School,56,19,4,suburban
2016,Shasta,85 - 89 years,Graduate Degree,14,19,2,suburban
2016,Shasta,90 - 94 years,Less than High School,45,20,4,suburban
2016,Shasta,90 - 94 years,High School Graduate or GED Completed,107,20,3,suburban
2016,Shasta,90 - 94 years,Bachelor's Degree,26,20,1,suburban
2016,Shasta,90 - 94 years,Graduate Degree,16,20,2,suburban
2016,Shasta,90 - 94 years,Unknown,10,20,6,suburban
2016,Shasta,90 - 94 years,"Some College Credit, No 4-Year Degree",56,20,5,suburban
2016,Shasta,95 - 99 years,High School Graduate or GED Completed,39,21,3,suburban
2016,Shasta,95 - 99 years,"Some College Credit, No 4-Year Degree",21,21,5,suburban
2016,Shasta,95 - 99 years,Bachelor's Degree,11,21,1,suburban
2016,Shasta,95 - 99 years,Unknown,10,21,6,suburban
2016,Shasta,95 - 99 years,Graduate Degree,10,21,2,suburban
2016,Shasta,95 - 99 years,Less than High School,27,21,4,suburban
2016,Shasta,100 years and over,Less than High School,10,22,4,suburban
2016,Shasta,100 years and over,High School Graduate or GED Completed,10,22,3,suburban
2016,Shasta,100 years and over,"Some College Credit, No 4-Year Degree",10,22,5,suburban
2016,Shasta,100 years and over,Bachelor's Degree,10,22,1,suburban
2016,Shasta,100 years and over,Graduate Degree,0,22,2,suburban
2016,Shasta,100 years and over,Unknown,0,22,6,suburban
2016,Sierra,Less than 1 year,"Some College Credit, No 4-Year Degree",0,1,5,rural
2016,Sierra,Less than 1 year,Less than High School,0,1,4,rural
2016,Sierra,Less than 1 year,Unknown,0,1,6,rural
2016,Sierra,Less than 1 year,Graduate Degree,0,1,2,rural
2016,Sierra,Less than 1 year,High School Graduate or GED Completed,0,1,3,rural
2016,Sierra,Less than 1 year,Bachelor's Degree,0,1,1,rural
2016,Sierra,1 - 4 years,Bachelor's Degree,0,2,1,rural
2016,Sierra,1 - 4 years,"Some College Credit, No 4-Year Degree",0,2,5,rural
2016,Sierra,1 - 4 years,Less than High School,0,2,4,rural
2016,Sierra,1 - 4 years,Graduate Degree,0,2,2,rural
2016,Sierra,1 - 4 years,High School Graduate or GED Completed,0,2,3,rural
2016,Sierra,1 - 4 years,Unknown,0,2,6,rural
2016,Sierra,5 - 9 years,"Some College Credit, No 4-Year Degree",0,3,5,rural
2016,Sierra,5 - 9 years,Less than High School,0,3,4,rural
2016,Sierra,5 - 9 years,Graduate Degree,0,3,2,rural
2016,Sierra,5 - 9 years,High School Graduate or GED Completed,0,3,3,rural
2016,Sierra,5 - 9 years,Bachelor's Degree,0,3,1,rural
2016,Sierra,5 - 9 years,Unknown,0,3,6,rural
2016,Sierra,10 - 14 years,"Some College Credit, No 4-Year Degree",0,4,5,rural
2016,Sierra,10 - 14 years,Less than High School,0,4,4,rural
2016,Sierra,10 - 14 years,Bachelor's Degree,0,4,1,rural
2016,Sierra,10 - 14 years,Graduate Degree,0,4,2,rural
2016,Sierra,10 - 14 years,High School Graduate or GED Completed,0,4,3,rural
2016,Sierra,10 - 14 years,Unknown,0,4,6,rural
2016,Sierra,15 - 19 years,High School Graduate or GED Completed,0,5,3,rural
2016,Sierra,15 - 19 years,Less than High School,0,5,4,rural
2016,Sierra,15 - 19 years,"Some College Credit, No 4-Year Degree",0,5,5,rural
2016,Sierra,15 - 19 years,Graduate Degree,0,5,2,rural
2016,Sierra,15 - 19 years,Unknown,0,5,6,rural
2016,Sierra,15 - 19 years,Bachelor's Degree,0,5,1,rural
2016,Sierra,20 - 24 years,Less than High School,0,6,4,rural
2016,Sierra,20 - 24 years,"Some College Credit, No 4-Year Degree",0,6,5,rural
2016,Sierra,20 - 24 years,Graduate Degree,0,6,2,rural
2016,Sierra,20 - 24 years,High School Graduate or GED Completed,0,6,3,rural
2016,Sierra,20 - 24 years,Bachelor's Degree,0,6,1,rural
2016,Sierra,20 - 24 years,Unknown,0,6,6,rural
2016,Sierra,25 - 29 years,"Some College Credit, No 4-Year Degree",0,7,5,rural
2016,Sierra,25 - 29 years,Less than High School,0,7,4,rural
2016,Sierra,25 - 29 years,High School Graduate or GED Completed,0,7,3,rural
2016,Sierra,25 - 29 years,Graduate Degree,0,7,2,rural
2016,Sierra,25 - 29 years,Unknown,0,7,6,rural
2016,Sierra,25 - 29 years,Bachelor's Degree,0,7,1,rural
2016,Sierra,30 - 34 years,"Some College Credit, No 4-Year Degree",0,8,5,rural
2016,Sierra,30 - 34 years,Less than High School,0,8,4,rural
2016,Sierra,30 - 34 years,High School Graduate or GED Completed,0,8,3,rural
2016,Sierra,30 - 34 years,Bachelor's Degree,0,8,1,rural
2016,Sierra,30 - 34 years,Graduate Degree,0,8,2,rural
2016,Sierra,30 - 34 years,Unknown,0,8,6,rural
2016,Sierra,35 - 39 years,Less than High School,0,9,4,rural
2016,Sierra,35 - 39 years,Graduate Degree,0,9,2,rural
2016,Sierra,35 - 39 years,Unknown,0,9,6,rural
2016,Sierra,35 - 39 years,High School Graduate or GED Completed,0,9,3,rural
2016,Sierra,35 - 39 years,"Some College Credit, No 4-Year Degree",0,9,5,rural
2016,Sierra,35 - 39 years,Bachelor's Degree,0,9,1,rural
2016,Sierra,40 - 44 years,Bachelor's Degree,0,10,1,rural
2016,Sierra,40 - 44 years,"Some College Credit, No 4-Year Degree",0,10,5,rural
2016,Sierra,40 - 44 years,Less than High School,0,10,4,rural
2016,Sierra,40 - 44 years,Graduate Degree,0,10,2,rural
2016,Sierra,40 - 44 years,High School Graduate or GED Completed,0,10,3,rural
2016,Sierra,40 - 44 years,Unknown,0,10,6,rural
2016,Sierra,45 - 49 years,"Some College Credit, No 4-Year Degree",0,11,5,rural
2016,Sierra,45 - 49 years,Less than High School,0,11,4,rural
2016,Sierra,45 - 49 years,High School Graduate or GED Completed,10,11,3,rural
2016,Sierra,45 - 49 years,Graduate Degree,0,11,2,rural
2016,Sierra,45 - 49 years,Bachelor's Degree,0,11,1,rural
2016,Sierra,45 - 49 years,Unknown,0,11,6,rural
2016,Sierra,50 - 54 years,Bachelor's Degree,0,12,1,rural
2016,Sierra,50 - 54 years,"Some College Credit, No 4-Year Degree",10,12,5,rural
2016,Sierra,50 - 54 years,Less than High School,0,12,4,rural
2016,Sierra,50 - 54 years,Graduate Degree,0,12,2,rural
2016,Sierra,50 - 54 years,High School Graduate or GED Completed,0,12,3,rural
2016,Sierra,50 - 54 years,Unknown,0,12,6,rural
2016,Sierra,55 - 59 years,"Some College Credit, No 4-Year Degree",10,13,5,rural
2016,Sierra,55 - 59 years,High School Graduate or GED Completed,0,13,3,rural
2016,Sierra,55 - 59 years,Less than High School,0,13,4,rural
2016,Sierra,55 - 59 years,Graduate Degree,0,13,2,rural
2016,Sierra,55 - 59 years,Bachelor's Degree,0,13,1,rural
2016,Sierra,55 - 59 years,Unknown,0,13,6,rural
2016,Sierra,60 - 64 years,"Some College Credit, No 4-Year Degree",10,14,5,rural
2016,Sierra,60 - 64 years,Less than High School,0,14,4,rural
2016,Sierra,60 - 64 years,Graduate Degree,0,14,2,rural
2016,Sierra,60 - 64 years,High School Graduate or GED Completed,0,14,3,rural
2016,Sierra,60 - 64 years,Bachelor's Degree,0,14,1,rural
2016,Sierra,60 - 64 years,Unknown,0,14,6,rural
2016,Sierra,65 - 69 years,Unknown,0,15,6,rural
2016,Sierra,65 - 69 years,"Some College Credit, No 4-Year Degree",10,15,5,rural
2016,Sierra,65 - 69 years,High School Graduate or GED Completed,10,15,3,rural
2016,Sierra,65 - 69 years,Less than High School,10,15,4,rural
2016,Sierra,65 - 69 years,Graduate Degree,10,15,2,rural
2016,Sierra,65 - 69 years,Bachelor's Degree,10,15,1,rural
2016,Sierra,70 - 74 years,Bachelor's Degree,0,16,1,rural
2016,Sierra,70 - 74 years,"Some College Credit, No 4-Year Degree",10,16,5,rural
2016,Sierra,70 - 74 years,Graduate Degree,0,16,2,rural
2016,Sierra,70 - 74 years,Less than High School,0,16,4,rural
2016,Sierra,70 - 74 years,High School Graduate or GED Completed,10,16,3,rural
2016,Sierra,70 - 74 years,Unknown,0,16,6,rural
2016,Sierra,75 - 79 years,"Some College Credit, No 4-Year Degree",10,17,5,rural
2016,Sierra,75 - 79 years,High School Graduate or GED Completed,10,17,3,rural
2016,Sierra,75 - 79 years,Less than High School,0,17,4,rural
2016,Sierra,75 - 79 years,Graduate Degree,0,17,2,rural
2016,Sierra,75 - 79 years,Unknown,0,17,6,rural
2016,Sierra,75 - 79 years,Bachelor's Degree,0,17,1,rural
2016,Sierra,80 - 84 years,Bachelor's Degree,10,18,1,rural
2016,Sierra,80 - 84 years,"Some College Credit, No 4-Year Degree",10,18,5,rural
2016,Sierra,80 - 84 years,Less than High School,0,18,4,rural
2016,Sierra,80 - 84 years,Graduate Degree,0,18,2,rural
2016,Sierra,80 - 84 years,High School Graduate or GED Completed,10,18,3,rural
2016,Sierra,80 - 84 years,Unknown,0,18,6,rural
2016,Sierra,85 - 89 years,"Some College Credit, No 4-Year Degree",10,19,5,rural
2016,Sierra,85 - 89 years,High School Graduate or GED Completed,10,19,3,rural
2016,Sierra,85 - 89 years,Less than High School,10,19,4,rural
2016,Sierra,85 - 89 years,Graduate Degree,0,19,2,rural
2016,Sierra,85 - 89 years,Bachelor's Degree,10,19,1,rural
2016,Sierra,85 - 89 years,Unknown,0,19,6,rural
2016,Sierra,90 - 94 years,Bachelor's Degree,0,20,1,rural
2016,Sierra,90 - 94 years,"Some College Credit, No 4-Year Degree",0,20,5,rural
2016,Sierra,90 - 94 years,Less than High School,0,20,4,rural
2016,Sierra,90 - 94 years,Graduate Degree,0,20,2,rural
2016,Sierra,90 - 94 years,High School Graduate or GED Completed,10,20,3,rural
2016,Sierra,90 - 94 years,Unknown,0,20,6,rural
2016,Sierra,95 - 99 years,"Some College Credit, No 4-Year Degree",0,21,5,rural
2016,Sierra,95 - 99 years,High School Graduate or GED Completed,10,21,3,rural
2016,Sierra,95 - 99 years,Less than High School,10,21,4,rural
2016,Sierra,95 - 99 years,Unknown,0,21,6,rural
2016,Sierra,95 - 99 years,Graduate Degree,0,21,2,rural
2016,Sierra,95 - 99 years,Bachelor's Degree,10,21,1,rural
2016,Sierra,100 years and over,Less than High School,10,22,4,rural
2016,Sierra,100 years and over,"Some College Credit, No 4-Year Degree",0,22,5,rural
2016,Sierra,100 years and over,Graduate Degree,0,22,2,rural
2016,Sierra,100 years and over,High School Graduate or GED Completed,0,22,3,rural
2016,Sierra,100 years and over,Bachelor's Degree,0,22,1,rural
2016,Sierra,100 years and over,Unknown,0,22,6,rural
2016,Siskiyou,Less than 1 year,"Some College Credit, No 4-Year Degree",0,1,5,rural
2016,Siskiyou,Less than 1 year,Unknown,0,1,6,rural
2016,Siskiyou,Less than 1 year,High School Graduate or GED Completed,0,1,3,rural
2016,Siskiyou,Less than 1 year,Bachelor's Degree,0,1,1,rural
2016,Siskiyou,Less than 1 year,Less than High School,10,1,4,rural
2016,Siskiyou,Less than 1 year,Graduate Degree,0,1,2,rural
2016,Siskiyou,1 - 4 years,Less than High School,10,2,4,rural
2016,Siskiyou,1 - 4 years,High School Graduate or GED Completed,0,2,3,rural
2016,Siskiyou,1 - 4 years,"Some College Credit, No 4-Year Degree",0,2,5,rural
2016,Siskiyou,1 - 4 years,Bachelor's Degree,0,2,1,rural
2016,Siskiyou,1 - 4 years,Graduate Degree,0,2,2,rural
2016,Siskiyou,1 - 4 years,Unknown,0,2,6,rural
2016,Siskiyou,5 - 9 years,Less than High School,0,3,4,rural
2016,Siskiyou,5 - 9 years,High School Graduate or GED Completed,0,3,3,rural
2016,Siskiyou,5 - 9 years,"Some College Credit, No 4-Year Degree",0,3,5,rural
2016,Siskiyou,5 - 9 years,Bachelor's Degree,0,3,1,rural
2016,Siskiyou,5 - 9 years,Graduate Degree,0,3,2,rural
2016,Siskiyou,5 - 9 years,Unknown,0,3,6,rural
2016,Siskiyou,10 - 14 years,Less than High School,0,4,4,rural
2016,Siskiyou,10 - 14 years,High School Graduate or GED Completed,0,4,3,rural
2016,Siskiyou,10 - 14 years,"Some College Credit, No 4-Year Degree",0,4,5,rural
2016,Siskiyou,10 - 14 years,Bachelor's Degree,0,4,1,rural
2016,Siskiyou,10 - 14 years,Graduate Degree,0,4,2,rural
2016,Siskiyou,10 - 14 years,Unknown,0,4,6,rural
2016,Siskiyou,15 - 19 years,Less than High School,10,5,4,rural
2016,Siskiyou,15 - 19 years,High School Graduate or GED Completed,0,5,3,rural
2016,Siskiyou,15 - 19 years,"Some College Credit, No 4-Year Degree",0,5,5,rural
2016,Siskiyou,15 - 19 years,Bachelor's Degree,0,5,1,rural
2016,Siskiyou,15 - 19 years,Graduate Degree,0,5,2,rural
2016,Siskiyou,15 - 19 years,Unknown,0,5,6,rural
2016,Siskiyou,20 - 24 years,Less than High School,10,6,4,rural
2016,Siskiyou,20 - 24 years,High School Graduate or GED Completed,0,6,3,rural
2016,Siskiyou,20 - 24 years,"Some College Credit, No 4-Year Degree",10,6,5,rural
2016,Siskiyou,20 - 24 years,Bachelor's Degree,0,6,1,rural
2016,Siskiyou,20 - 24 years,Graduate Degree,0,6,2,rural
2016,Siskiyou,20 - 24 years,Unknown,0,6,6,rural
2016,Siskiyou,25 - 29 years,Less than High School,10,7,4,rural
2016,Siskiyou,25 - 29 years,High School Graduate or GED Completed,10,7,3,rural
2016,Siskiyou,25 - 29 years,"Some College Credit, No 4-Year Degree",10,7,5,rural
2016,Siskiyou,25 - 29 years,Bachelor's Degree,0,7,1,rural
2016,Siskiyou,25 - 29 years,Graduate Degree,0,7,2,rural
2016,Siskiyou,25 - 29 years,Unknown,0,7,6,rural
2016,Siskiyou,30 - 34 years,Less than High School,10,8,4,rural
2016,Siskiyou,30 - 34 years,High School Graduate or GED Completed,10,8,3,rural
2016,Siskiyou,30 - 34 years,"Some College Credit, No 4-Year Degree",10,8,5,rural
2016,Siskiyou,30 - 34 years,Bachelor's Degree,10,8,1,rural
2016,Siskiyou,30 - 34 years,Graduate Degree,10,8,2,rural
2016,Siskiyou,30 - 34 years,Unknown,0,8,6,rural
2016,Siskiyou,35 - 39 years,Less than High School,0,9,4,rural
2016,Siskiyou,35 - 39 years,High School Graduate or GED Completed,10,9,3,rural
2016,Siskiyou,35 - 39 years,"Some College Credit, No 4-Year Degree",0,9,5,rural
2016,Siskiyou,35 - 39 years,Graduate Degree,0,9,2,rural
2016,Siskiyou,35 - 39 years,Unknown,0,9,6,rural
2016,Siskiyou,35 - 39 years,Bachelor's Degree,0,9,1,rural
2016,Siskiyou,40 - 44 years,Less than High School,0,10,4,rural
2016,Siskiyou,40 - 44 years,High School Graduate or GED Completed,10,10,3,rural
2016,Siskiyou,40 - 44 years,"Some College Credit, No 4-Year Degree",0,10,5,rural
2016,Siskiyou,40 - 44 years,Bachelor's Degree,0,10,1,rural
2016,Siskiyou,40 - 44 years,Graduate Degree,0,10,2,rural
2016,Siskiyou,40 - 44 years,Unknown,0,10,6,rural
2016,Siskiyou,45 - 49 years,High School Graduate or GED Completed,10,11,3,rural
2016,Siskiyou,45 - 49 years,"Some College Credit, No 4-Year Degree",10,11,5,rural
2016,Siskiyou,45 - 49 years,Bachelor's Degree,0,11,1,rural
2016,Siskiyou,45 - 49 years,Graduate Degree,0,11,2,rural
2016,Siskiyou,45 - 49 years,Unknown,10,11,6,rural
2016,Siskiyou,45 - 49 years,Less than High School,10,11,4,rural
2016,Siskiyou,50 - 54 years,Less than High School,10,12,4,rural
2016,Siskiyou,50 - 54 years,Bachelor's Degree,0,12,1,rural
2016,Siskiyou,50 - 54 years,"Some College Credit, No 4-Year Degree",10,12,5,rural
2016,Siskiyou,50 - 54 years,High School Graduate or GED Completed,12,12,3,rural
2016,Siskiyou,50 - 54 years,Graduate Degree,0,12,2,rural
2016,Siskiyou,50 - 54 years,Unknown,0,12,6,rural
2016,Siskiyou,55 - 59 years,High School Graduate or GED Completed,15,13,3,rural
2016,Siskiyou,55 - 59 years,Unknown,10,13,6,rural
2016,Siskiyou,55 - 59 years,Graduate Degree,0,13,2,rural
2016,Siskiyou,55 - 59 years,Bachelor's Degree,10,13,1,rural
2016,Siskiyou,55 - 59 years,"Some College Credit, No 4-Year Degree",10,13,5,rural
2016,Siskiyou,55 - 59 years,Less than High School,10,13,4,rural
2016,Siskiyou,60 - 64 years,"Some College Credit, No 4-Year Degree",14,14,5,rural
2016,Siskiyou,60 - 64 years,Unknown,10,14,6,rural
2016,Siskiyou,60 - 64 years,Graduate Degree,0,14,2,rural
2016,Siskiyou,60 - 64 years,Bachelor's Degree,10,14,1,rural
2016,Siskiyou,60 - 64 years,High School Graduate or GED Completed,21,14,3,rural
2016,Siskiyou,60 - 64 years,Less than High School,10,14,4,rural
2016,Siskiyou,65 - 69 years,High School Graduate or GED Completed,23,15,3,rural
2016,Siskiyou,65 - 69 years,Graduate Degree,10,15,2,rural
2016,Siskiyou,65 - 69 years,Unknown,10,15,6,rural
2016,Siskiyou,65 - 69 years,Bachelor's Degree,10,15,1,rural
2016,Siskiyou,65 - 69 years,"Some College Credit, No 4-Year Degree",26,15,5,rural
2016,Siskiyou,65 - 69 years,Less than High School,10,15,4,rural
2016,Siskiyou,70 - 74 years,High School Graduate or GED Completed,20,16,3,rural
2016,Siskiyou,70 - 74 years,"Some College Credit, No 4-Year Degree",17,16,5,rural
2016,Siskiyou,70 - 74 years,Bachelor's Degree,10,16,1,rural
2016,Siskiyou,70 - 74 years,Graduate Degree,10,16,2,rural
2016,Siskiyou,70 - 74 years,Unknown,10,16,6,rural
2016,Siskiyou,70 - 74 years,Less than High School,10,16,4,rural
2016,Siskiyou,75 - 79 years,Less than High School,12,17,4,rural
2016,Siskiyou,75 - 79 years,High School Graduate or GED Completed,26,17,3,rural
2016,Siskiyou,75 - 79 years,"Some College Credit, No 4-Year Degree",23,17,5,rural
2016,Siskiyou,75 - 79 years,Bachelor's Degree,10,17,1,rural
2016,Siskiyou,75 - 79 years,Graduate Degree,10,17,2,rural
2016,Siskiyou,75 - 79 years,Unknown,10,17,6,rural
2016,Siskiyou,80 - 84 years,Less than High School,10,18,4,rural
2016,Siskiyou,80 - 84 years,High School Graduate or GED Completed,41,18,3,rural
2016,Siskiyou,80 - 84 years,"Some College Credit, No 4-Year Degree",23,18,5,rural
2016,Siskiyou,80 - 84 years,Bachelor's Degree,10,18,1,rural
2016,Siskiyou,80 - 84 years,Graduate Degree,10,18,2,rural
2016,Siskiyou,80 - 84 years,Unknown,10,18,6,rural
2016,Siskiyou,85 - 89 years,Less than High School,10,19,4,rural
2016,Siskiyou,85 - 89 years,High School Graduate or GED Completed,47,19,3,rural
2016,Siskiyou,85 - 89 years,"Some College Credit, No 4-Year Degree",12,19,5,rural
2016,Siskiyou,85 - 89 years,Bachelor's Degree,13,19,1,rural
2016,Siskiyou,85 - 89 years,Graduate Degree,10,19,2,rural
2016,Siskiyou,85 - 89 years,Unknown,10,19,6,rural
2016,Siskiyou,90 - 94 years,Less than High School,11,20,4,rural
2016,Siskiyou,90 - 94 years,High School Graduate or GED Completed,29,20,3,rural
2016,Siskiyou,90 - 94 years,"Some College Credit, No 4-Year Degree",15,20,5,rural
2016,Siskiyou,90 - 94 years,Bachelor's Degree,10,20,1,rural
2016,Siskiyou,90 - 94 years,Graduate Degree,10,20,2,rural
2016,Siskiyou,90 - 94 years,Unknown,0,20,6,rural
2016,Siskiyou,95 - 99 years,Less than High School,10,21,4,rural
2016,Siskiyou,95 - 99 years,High School Graduate or GED Completed,10,21,3,rural
2016,Siskiyou,95 - 99 years,"Some College Credit, No 4-Year Degree",10,21,5,rural
