Year_of_Death,County_of_Residence,Age,Veteran_Status,Total_Deaths_veteran
2021,Solano,70 - 74 years,No,123
2021,Solano,70 - 74 years,Unknown,6
2021,Solano,70 - 74 years,Yes,46
2021,Solano,75 - 79 years,No,116
2021,Solano,75 - 79 years,Unknown,6
2021,Solano,75 - 79 years,Yes,54
2021,Solano,80 - 84 years,No,138
2021,Solano,80 - 84 years,Unknown,6
2021,Solano,80 - 84 years,Yes,52
2021,Solano,85 - 89 years,No,130
2021,Solano,85 - 89 years,Unknown,0
2021,Solano,85 - 89 years,Yes,64
2021,Solano,90 - 94 years,No,99
2021,Solano,90 - 94 years,Unknown,0
2021,Solano,90 - 94 years,Yes,41
2021,Solano,95 - 99 years,No,48
2021,Solano,95 - 99 years,Unknown,0
2021,Solano,95 - 99 years,Yes,13
2021,Solano,100 years and over,No,11
2021,Solano,100 years and over,Unknown,0
2021,Solano,100 years and over,Yes,6
2021,Sonoma,Less than 1 year,No,6
2021,Sonoma,Less than 1 year,Unknown,0
2021,Sonoma,Less than 1 year,Yes,0
2021,Sonoma,1 - 4 years,No,6
2021,Sonoma,1 - 4 years,Unknown,0
2021,Sonoma,1 - 4 years,Yes,0
2021,Sonoma,5 - 9 years,No,6
2021,Sonoma,5 - 9 years,Unknown,0
2021,Sonoma,5 - 9 years,Yes,0
2021,Sonoma,10 - 14 years,No,6
2021,Sonoma,10 - 14 years,Unknown,0
2021,Sonoma,10 - 14 years,Yes,0
2021,Sonoma,15 - 19 years,No,6
2021,Sonoma,15 - 19 years,Unknown,0
2021,Sonoma,15 - 19 years,Yes,0
2021,Sonoma,20 - 24 years,No,6
2021,Sonoma,20 - 24 years,Unknown,0
2021,Sonoma,20 - 24 years,Yes,0
2021,Sonoma,25 - 29 years,No,12
2021,Sonoma,25 - 29 years,Unknown,0
2021,Sonoma,25 - 29 years,Yes,0
2021,Sonoma,30 - 34 years,No,22
2021,Sonoma,30 - 34 years,Unknown,0
2021,Sonoma,30 - 34 years,Yes,6
2021,Sonoma,35 - 39 years,No,22
2021,Sonoma,35 - 39 years,Unknown,0
2021,Sonoma,35 - 39 years,Yes,6
2021,Sonoma,40 - 44 years,No,21
2021,Sonoma,40 - 44 years,Unknown,0
2021,Sonoma,40 - 44 years,Yes,0
2021,Sonoma,45 - 49 years,No,30
2021,Sonoma,45 - 49 years,Unknown,6
2021,Sonoma,45 - 49 years,Yes,0
2021,Sonoma,50 - 54 years,No,37
2021,Sonoma,50 - 54 years,Unknown,6
2021,Sonoma,50 - 54 years,Yes,6
2021,Sonoma,55 - 59 years,No,65
2021,Sonoma,55 - 59 years,Unknown,0
2021,Sonoma,55 - 59 years,Yes,6
2021,Sonoma,60 - 64 years,No,92
2021,Sonoma,60 - 64 years,Unknown,6
2021,Sonoma,60 - 64 years,Yes,12
2021,Sonoma,65 - 69 years,No,112
2021,Sonoma,65 - 69 years,Unknown,6
2021,Sonoma,65 - 69 years,Yes,15
2021,Sonoma,70 - 74 years,No,148
2021,Sonoma,70 - 74 years,Unknown,6
2021,Sonoma,70 - 74 years,Yes,37
2021,Sonoma,75 - 79 years,No,119
2021,Sonoma,75 - 79 years,Unknown,6
2021,Sonoma,75 - 79 years,Yes,43
2021,Sonoma,80 - 84 years,No,136
2021,Sonoma,80 - 84 years,Unknown,6
2021,Sonoma,80 - 84 years,Yes,47
2021,Sonoma,85 - 89 years,No,142
2021,Sonoma,85 - 89 years,Unknown,6
2021,Sonoma,85 - 89 years,Yes,87
2021,Sonoma,90 - 94 years,No,146
2021,Sonoma,90 - 94 years,Unknown,0
2021,Sonoma,90 - 94 years,Yes,60
2021,Sonoma,95 - 99 years,No,76
2021,Sonoma,95 - 99 years,Unknown,0
2021,Sonoma,95 - 99 years,Yes,27
2021,Sonoma,100 years and over,No,25
2021,Sonoma,100 years and over,Unknown,0
2021,Sonoma,100 years and over,Yes,6
2021,Stanislaus,Less than 1 year,No,12
2021,Stanislaus,Less than 1 year,Unknown,0
2021,Stanislaus,Less than 1 year,Yes,0
2021,Stanislaus,1 - 4 years,No,6
2021,Stanislaus,1 - 4 years,Unknown,0
2021,Stanislaus,1 - 4 years,Yes,0
2021,Stanislaus,5 - 9 years,No,0
2021,Stanislaus,5 - 9 years,Unknown,0
2021,Stanislaus,5 - 9 years,Yes,0
2021,Stanislaus,10 - 14 years,No,6
2021,Stanislaus,10 - 14 years,Unknown,0
2021,Stanislaus,10 - 14 years,Yes,0
2021,Stanislaus,15 - 19 years,No,6
2021,Stanislaus,15 - 19 years,Unknown,0
2021,Stanislaus,15 - 19 years,Yes,6
2021,Stanislaus,20 - 24 years,No,12
2021,Stanislaus,20 - 24 years,Unknown,0
2021,Stanislaus,20 - 24 years,Yes,6
2021,Stanislaus,25 - 29 years,No,15
2021,Stanislaus,25 - 29 years,Unknown,0
2021,Stanislaus,25 - 29 years,Yes,0
2021,Stanislaus,30 - 34 years,No,21
2021,Stanislaus,30 - 34 years,Unknown,0
2021,Stanislaus,30 - 34 years,Yes,0
2021,Stanislaus,35 - 39 years,No,26
2021,Stanislaus,35 - 39 years,Unknown,0
2021,Stanislaus,35 - 39 years,Yes,0
2021,Stanislaus,40 - 44 years,No,40
2021,Stanislaus,40 - 44 years,Unknown,0
2021,Stanislaus,40 - 44 years,Yes,6
2021,Stanislaus,45 - 49 years,No,66
2021,Stanislaus,45 - 49 years,Unknown,0
2021,Stanislaus,45 - 49 years,Yes,6
2021,Stanislaus,50 - 54 years,No,83
2021,Stanislaus,50 - 54 years,Unknown,0
2021,Stanislaus,50 - 54 years,Yes,6
2021,Stanislaus,55 - 59 years,No,98
2021,Stanislaus,55 - 59 years,Unknown,6
2021,Stanislaus,55 - 59 years,Yes,6
2021,Stanislaus,60 - 64 years,No,148
2021,Stanislaus,60 - 64 years,Unknown,6
2021,Stanislaus,60 - 64 years,Yes,14
2021,Stanislaus,65 - 69 years,No,145
2021,Stanislaus,65 - 69 years,Unknown,6
2021,Stanislaus,65 - 69 years,Yes,13
2021,Stanislaus,70 - 74 years,No,181
2021,Stanislaus,70 - 74 years,Unknown,6
2021,Stanislaus,70 - 74 years,Yes,50
2021,Stanislaus,75 - 79 years,No,166
2021,Stanislaus,75 - 79 years,Unknown,6
2021,Stanislaus,75 - 79 years,Yes,47
2021,Stanislaus,80 - 84 years,No,181
2021,Stanislaus,80 - 84 years,Unknown,0
2021,Stanislaus,80 - 84 years,Yes,51
2021,Stanislaus,85 - 89 years,No,154
2021,Stanislaus,85 - 89 years,Unknown,0
2021,Stanislaus,85 - 89 years,Yes,48
2021,Stanislaus,90 - 94 years,No,123
2021,Stanislaus,90 - 94 years,Unknown,0
2021,Stanislaus,90 - 94 years,Yes,45
2021,Stanislaus,95 - 99 years,No,62
2021,Stanislaus,95 - 99 years,Unknown,0
2021,Stanislaus,95 - 99 years,Yes,17
2021,Stanislaus,100 years and over,No,17
2021,Stanislaus,100 years and over,Unknown,0
2021,Stanislaus,100 years and over,Yes,6
2021,Sutter,Less than 1 year,No,6
2021,Sutter,Less than 1 year,Unknown,0
2021,Sutter,Less than 1 year,Yes,0
2021,Sutter,1 - 4 years,No,0
2021,Sutter,1 - 4 years,Unknown,0
2021,Sutter,1 - 4 years,Yes,0
2021,Sutter,5 - 9 years,No,0
2021,Sutter,5 - 9 years,Unknown,0
2021,Sutter,5 - 9 years,Yes,0
2021,Sutter,10 - 14 years,No,0
2021,Sutter,10 - 14 years,Unknown,0
2021,Sutter,10 - 14 years,Yes,0
2021,Sutter,15 - 19 years,No,6
2021,Sutter,15 - 19 years,Unknown,0
2021,Sutter,15 - 19 years,Yes,0
2021,Sutter,20 - 24 years,No,6
2021,Sutter,20 - 24 years,Unknown,0
2021,Sutter,20 - 24 years,Yes,0
2021,Sutter,25 - 29 years,No,6
2021,Sutter,25 - 29 years,Unknown,0
2021,Sutter,25 - 29 years,Yes,0
2021,Sutter,30 - 34 years,No,6
2021,Sutter,30 - 34 years,Unknown,0
2021,Sutter,30 - 34 years,Yes,0
2021,Sutter,35 - 39 years,No,6
2021,Sutter,35 - 39 years,Unknown,0
2021,Sutter,35 - 39 years,Yes,0
2021,Sutter,40 - 44 years,No,6
2021,Sutter,40 - 44 years,Unknown,0
2021,Sutter,40 - 44 years,Yes,0
2021,Sutter,45 - 49 years,No,6
2021,Sutter,45 - 49 years,Unknown,0
2021,Sutter,45 - 49 years,Yes,6
2021,Sutter,50 - 54 years,No,13
2021,Sutter,50 - 54 years,Unknown,0
2021,Sutter,50 - 54 years,Yes,6
2021,Sutter,55 - 59 years,No,16
2021,Sutter,55 - 59 years,Unknown,0
2021,Sutter,55 - 59 years,Yes,6
2021,Sutter,60 - 64 years,No,31
2021,Sutter,60 - 64 years,Unknown,0
2021,Sutter,60 - 64 years,Yes,6
2021,Sutter,65 - 69 years,No,25
2021,Sutter,65 - 69 years,Unknown,6
2021,Sutter,65 - 69 years,Yes,6
2021,Sutter,70 - 74 years,No,34
2021,Sutter,70 - 74 years,Unknown,6
2021,Sutter,70 - 74 years,Yes,6
2021,Sutter,75 - 79 years,No,32
2021,Sutter,75 - 79 years,Unknown,0
2021,Sutter,75 - 79 years,Yes,6
2021,Sutter,80 - 84 years,No,38
2021,Sutter,80 - 84 years,Unknown,0
2021,Sutter,80 - 84 years,Yes,12
2021,Sutter,85 - 89 years,No,34
2021,Sutter,85 - 89 years,Unknown,0
2021,Sutter,85 - 89 years,Yes,6
2021,Sutter,90 - 94 years,No,23
2021,Sutter,90 - 94 years,Unknown,0
2021,Sutter,90 - 94 years,Yes,6
2021,Sutter,95 - 99 years,No,6
2021,Sutter,95 - 99 years,Unknown,0
2021,Sutter,95 - 99 years,Yes,6
2021,Sutter,100 years and over,No,6
2021,Sutter,100 years and over,Unknown,0
2021,Sutter,100 years and over,Yes,6
2021,Tehama,Less than 1 year,No,0
2021,Tehama,Less than 1 year,Unknown,0
2021,Tehama,Less than 1 year,Yes,0
2021,Tehama,1 - 4 years,No,0
2021,Tehama,1 - 4 years,Unknown,0
2021,Tehama,1 - 4 years,Yes,0
2021,Tehama,5 - 9 years,No,0
2021,Tehama,5 - 9 years,Unknown,0
2021,Tehama,5 - 9 years,Yes,0
2021,Tehama,10 - 14 years,No,0
2021,Tehama,10 - 14 years,Unknown,0
2021,Tehama,10 - 14 years,Yes,0
2021,Tehama,15 - 19 years,No,6
2021,Tehama,15 - 19 years,Unknown,0
2021,Tehama,15 - 19 years,Yes,0
2021,Tehama,20 - 24 years,No,0
2021,Tehama,20 - 24 years,Unknown,0
2021,Tehama,20 - 24 years,Yes,0
2021,Tehama,25 - 29 years,No,6
2021,Tehama,25 - 29 years,Unknown,0
2021,Tehama,25 - 29 years,Yes,0
2021,Tehama,30 - 34 years,No,6
2021,Tehama,30 - 34 years,Unknown,0
2021,Tehama,30 - 34 years,Yes,0
2021,Tehama,35 - 39 years,No,6
2021,Tehama,35 - 39 years,Unknown,0
2021,Tehama,35 - 39 years,Yes,6
2021,Tehama,40 - 44 years,No,6
2021,Tehama,40 - 44 years,Unknown,6
2021,Tehama,40 - 44 years,Yes,0
2021,Tehama,45 - 49 years,No,6
2021,Tehama,45 - 49 years,Unknown,0
2021,Tehama,45 - 49 years,Yes,6
2021,Tehama,50 - 54 years,No,11
2021,Tehama,50 - 54 years,Unknown,0
2021,Tehama,50 - 54 years,Yes,6
2021,Tehama,55 - 59 years,No,16
2021,Tehama,55 - 59 years,Unknown,0
2021,Tehama,55 - 59 years,Yes,6
2021,Tehama,60 - 64 years,No,21
2021,Tehama,60 - 64 years,Unknown,6
2021,Tehama,60 - 64 years,Yes,6
2021,Tehama,65 - 69 years,No,32
2021,Tehama,65 - 69 years,Unknown,0
2021,Tehama,65 - 69 years,Yes,0
2021,Tehama,70 - 74 years,No,30
2021,Tehama,70 - 74 years,Unknown,0
2021,Tehama,70 - 74 years,Yes,6
2021,Tehama,75 - 79 years,No,32
2021,Tehama,75 - 79 years,Unknown,6
2021,Tehama,75 - 79 years,Yes,6
2021,Tehama,80 - 84 years,No,26
2021,Tehama,80 - 84 years,Unknown,0
2021,Tehama,80 - 84 years,Yes,13
2021,Tehama,85 - 89 years,No,24
2021,Tehama,85 - 89 years,Unknown,6
2021,Tehama,85 - 89 years,Yes,6
2021,Tehama,90 - 94 years,No,13
2021,Tehama,90 - 94 years,Unknown,0
2021,Tehama,90 - 94 years,Yes,6
2021,Tehama,95 - 99 years,No,6
2021,Tehama,95 - 99 years,Unknown,0
2021,Tehama,95 - 99 years,Yes,6
2021,Tehama,100 years and over,No,0
2021,Tehama,100 years and over,Unknown,0
2021,Tehama,100 years and over,Yes,6
2021,Trinity,Less than 1 year,No,0
2021,Trinity,Less than 1 year,Unknown,0
2021,Trinity,Less than 1 year,Yes,0
2021,Trinity,1 - 4 years,No,0
2021,Trinity,1 - 4 years,Unknown,0
2021,Trinity,1 - 4 years,Yes,0
2021,Trinity,5 - 9 years,No,0
2021,Trinity,5 - 9 years,Unknown,0
2021,Trinity,5 - 9 years,Yes,0
2021,Trinity,10 - 14 years,No,0
2021,Trinity,10 - 14 years,Unknown,0
2021,Trinity,10 - 14 years,Yes,0
2021,Trinity,15 - 19 years,No,0
2021,Trinity,15 - 19 years,Unknown,0
2021,Trinity,15 - 19 years,Yes,0
2021,Trinity,20 - 24 years,No,6
2021,Trinity,20 - 24 years,Unknown,0
2021,Trinity,20 - 24 years,Yes,0
2021,Trinity,25 - 29 years,No,0
2021,Trinity,25 - 29 years,Unknown,0
2021,Trinity,25 - 29 years,Yes,0
2021,Trinity,30 - 34 years,No,6
2021,Trinity,30 - 34 years,Unknown,0
2021,Trinity,30 - 34 years,Yes,0
2021,Trinity,35 - 39 years,No,6
2021,Trinity,35 - 39 years,Unknown,0
2021,Trinity,35 - 39 years,Yes,0
2021,Trinity,40 - 44 years,No,6
2021,Trinity,40 - 44 years,Unknown,0
2021,Trinity,40 - 44 years,Yes,0
2021,Trinity,45 - 49 years,No,0
2021,Trinity,45 - 49 years,Unknown,0
2021,Trinity,45 - 49 years,Yes,0
2021,Trinity,50 - 54 years,No,6
2021,Trinity,50 - 54 years,Unknown,0
2021,Trinity,50 - 54 years,Yes,0
2021,Trinity,55 - 59 years,No,6
2021,Trinity,55 - 59 years,Unknown,0
2021,Trinity,55 - 59 years,Yes,0
2021,Trinity,60 - 64 years,No,11
2021,Trinity,60 - 64 years,Unknown,6
2021,Trinity,60 - 64 years,Yes,0
2021,Trinity,65 - 69 years,No,6
2021,Trinity,65 - 69 years,Unknown,0
2021,Trinity,65 - 69 years,Yes,0
2021,Trinity,70 - 74 years,No,6
2021,Trinity,70 - 74 years,Unknown,0
2021,Trinity,70 - 74 years,Yes,6
2021,Trinity,75 - 79 years,No,6
2021,Trinity,75 - 79 years,Unknown,0
2021,Trinity,75 - 79 years,Yes,6
2021,Trinity,80 - 84 years,No,6
2021,Trinity,80 - 84 years,Unknown,0
2021,Trinity,80 - 84 years,Yes,6
2021,Trinity,85 - 89 years,No,6
2021,Trinity,85 - 89 years,Unknown,0
2021,Trinity,85 - 89 years,Yes,0
2021,Trinity,90 - 94 years,No,6
2021,Trinity,90 - 94 years,Unknown,0
2021,Trinity,90 - 94 years,Yes,0
2021,Trinity,95 - 99 years,No,0
2021,Trinity,95 - 99 years,Unknown,0
2021,Trinity,95 - 99 years,Yes,0
2021,Trinity,100 years and over,No,6
2021,Trinity,100 years and over,Unknown,0
2021,Trinity,100 years and over,Yes,0
2021,Tulare,Less than 1 year,No,6
2021,Tulare,Less than 1 year,Unknown,0
2021,Tulare,Less than 1 year,Yes,0
2021,Tulare,1 - 4 years,No,6
2021,Tulare,1 - 4 years,Unknown,0
2021,Tulare,1 - 4 years,Yes,0
2021,Tulare,5 - 9 years,No,6
2021,Tulare,5 - 9 years,Unknown,0
2021,Tulare,5 - 9 years,Yes,0
2021,Tulare,10 - 14 years,No,0
2021,Tulare,10 - 14 years,Unknown,0
2021,Tulare,10 - 14 years,Yes,0
2021,Tulare,15 - 19 years,No,6
2021,Tulare,15 - 19 years,Unknown,0
2021,Tulare,15 - 19 years,Yes,0
2021,Tulare,20 - 24 years,No,11
2021,Tulare,20 - 24 years,Unknown,0
2021,Tulare,20 - 24 years,Yes,0
2021,Tulare,25 - 29 years,No,21
2021,Tulare,25 - 29 years,Unknown,0
2021,Tulare,25 - 29 years,Yes,0
2021,Tulare,30 - 34 years,No,28
2021,Tulare,30 - 34 years,Unknown,0
2021,Tulare,30 - 34 years,Yes,0
2021,Tulare,35 - 39 years,No,33
2021,Tulare,35 - 39 years,Unknown,0
2021,Tulare,35 - 39 years,Yes,0
2021,Tulare,40 - 44 years,No,53
2021,Tulare,40 - 44 years,Unknown,6
2021,Tulare,40 - 44 years,Yes,0
2021,Tulare,45 - 49 years,No,45
2021,Tulare,45 - 49 years,Unknown,0
2021,Tulare,45 - 49 years,Yes,0
2021,Tulare,50 - 54 years,No,59
2021,Tulare,50 - 54 years,Unknown,6
2021,Tulare,50 - 54 years,Yes,6
2021,Tulare,55 - 59 years,No,83
2021,Tulare,55 - 59 years,Unknown,6
2021,Tulare,55 - 59 years,Yes,6
2021,Tulare,60 - 64 years,No,123
2021,Tulare,60 - 64 years,Unknown,6
2021,Tulare,60 - 64 years,Yes,13
2021,Tulare,65 - 69 years,No,118
2021,Tulare,65 - 69 years,Unknown,6
2021,Tulare,65 - 69 years,Yes,17
2021,Tulare,70 - 74 years,No,135
2021,Tulare,70 - 74 years,Unknown,6
2021,Tulare,70 - 74 years,Yes,28
2021,Tulare,75 - 79 years,No,129
2021,Tulare,75 - 79 years,Unknown,6
2021,Tulare,75 - 79 years,Yes,28
2021,Tulare,80 - 84 years,No,152
2021,Tulare,80 - 84 years,Unknown,0
2021,Tulare,80 - 84 years,Yes,20
2021,Tulare,85 - 89 years,No,123
2021,Tulare,85 - 89 years,Unknown,0
2021,Tulare,85 - 89 years,Yes,39
2021,Tulare,90 - 94 years,No,99
2021,Tulare,90 - 94 years,Unknown,0
2021,Tulare,90 - 94 years,Yes,29
2021,Tulare,95 - 99 years,No,46
2021,Tulare,95 - 99 years,Unknown,0
2021,Tulare,95 - 99 years,Yes,16
2021,Tulare,100 years and over,No,6
2021,Tulare,100 years and over,Unknown,0
2021,Tulare,100 years and over,Yes,6
2021,Tuolumne,Less than 1 year,No,6
2021,Tuolumne,Less than 1 year,Unknown,0
2021,Tuolumne,Less than 1 year,Yes,0
2021,Tuolumne,1 - 4 years,No,6
2021,Tuolumne,1 - 4 years,Unknown,0
2021,Tuolumne,1 - 4 years,Yes,0
2021,Tuolumne,5 - 9 years,No,0
2021,Tuolumne,5 - 9 years,Unknown,0
2021,Tuolumne,5 - 9 years,Yes,0
2021,Tuolumne,10 - 14 years,No,6
2021,Tuolumne,10 - 14 years,Unknown,0
2021,Tuolumne,10 - 14 years,Yes,0
2021,Tuolumne,15 - 19 years,No,6
2021,Tuolumne,15 - 19 years,Unknown,0
2021,Tuolumne,15 - 19 years,Yes,0
2021,Tuolumne,20 - 24 years,No,6
2021,Tuolumne,20 - 24 years,Unknown,0
2021,Tuolumne,20 - 24 years,Yes,0
2021,Tuolumne,25 - 29 years,No,6
2021,Tuolumne,25 - 29 years,Unknown,0
2021,Tuolumne,25 - 29 years,Yes,0
2021,Tuolumne,30 - 34 years,No,6
2021,Tuolumne,30 - 34 years,Unknown,0
2021,Tuolumne,30 - 34 years,Yes,0
2021,Tuolumne,35 - 39 years,No,6
2021,Tuolumne,35 - 39 years,Unknown,0
2021,Tuolumne,35 - 39 years,Yes,0
2021,Tuolumne,40 - 44 years,No,6
2021,Tuolumne,40 - 44 years,Unknown,0
2021,Tuolumne,40 - 44 years,Yes,0
2021,Tuolumne,45 - 49 years,No,6
2021,Tuolumne,45 - 49 years,Unknown,0
2021,Tuolumne,45 - 49 years,Yes,0
2021,Tuolumne,50 - 54 years,No,6
2021,Tuolumne,50 - 54 years,Unknown,6
2021,Tuolumne,50 - 54 years,Yes,0
2021,Tuolumne,55 - 59 years,No,6
2021,Tuolumne,55 - 59 years,Unknown,0
2021,Tuolumne,55 - 59 years,Yes,6
2021,Tuolumne,60 - 64 years,No,14
2021,Tuolumne,60 - 64 years,Unknown,6
2021,Tuolumne,60 - 64 years,Yes,6
2021,Tuolumne,65 - 69 years,No,15
2021,Tuolumne,65 - 69 years,Unknown,0
2021,Tuolumne,65 - 69 years,Yes,6
2021,Tuolumne,70 - 74 years,No,33
2021,Tuolumne,70 - 74 years,Unknown,6
2021,Tuolumne,70 - 74 years,Yes,12
2021,Tuolumne,75 - 79 years,No,15
2021,Tuolumne,75 - 79 years,Unknown,0
2021,Tuolumne,75 - 79 years,Yes,11
2021,Tuolumne,80 - 84 years,No,31
2021,Tuolumne,80 - 84 years,Unknown,0
2021,Tuolumne,80 - 84 years,Yes,6
2021,Tuolumne,85 - 89 years,No,35
2021,Tuolumne,85 - 89 years,Unknown,0
2021,Tuolumne,85 - 89 years,Yes,14
2021,Tuolumne,90 - 94 years,No,26
2021,Tuolumne,90 - 94 years,Unknown,0
2021,Tuolumne,90 - 94 years,Yes,6
2021,Tuolumne,95 - 99 years,No,6
2021,Tuolumne,95 - 99 years,Unknown,0
2021,Tuolumne,95 - 99 years,Yes,6
2021,Tuolumne,100 years and over,No,6
2021,Tuolumne,100 years and over,Unknown,0
2021,Tuolumne,100 years and over,Yes,6
2021,Ventura,Less than 1 year,No,6
2021,Ventura,Less than 1 year,Unknown,0
2021,Ventura,Less than 1 year,Yes,0
2021,Ventura,1 - 4 years,No,0
2021,Ventura,1 - 4 years,Unknown,0
2021,Ventura,1 - 4 years,Yes,0
2021,Ventura,5 - 9 years,No,0
2021,Ventura,5 - 9 years,Unknown,0
2021,Ventura,5 - 9 years,Yes,0
2021,Ventura,10 - 14 years,No,6
2021,Ventura,10 - 14 years,Unknown,0
2021,Ventura,10 - 14 years,Yes,0
2021,Ventura,15 - 19 years,No,6
2021,Ventura,15 - 19 years,Unknown,0
2021,Ventura,15 - 19 years,Yes,0
2021,Ventura,20 - 24 years,No,19
2021,Ventura,20 - 24 years,Unknown,0
2021,Ventura,20 - 24 years,Yes,0
2021,Ventura,25 - 29 years,No,21
2021,Ventura,25 - 29 years,Unknown,0
2021,Ventura,25 - 29 years,Yes,6
2021,Ventura,30 - 34 years,No,24
2021,Ventura,30 - 34 years,Unknown,0
2021,Ventura,30 - 34 years,Yes,6
2021,Ventura,35 - 39 years,No,32
2021,Ventura,35 - 39 years,Unknown,6
2021,Ventura,35 - 39 years,Yes,6
2021,Ventura,40 - 44 years,No,41
2021,Ventura,40 - 44 years,Unknown,6
2021,Ventura,40 - 44 years,Yes,6
2021,Ventura,45 - 49 years,No,58
2021,Ventura,45 - 49 years,Unknown,0
2021,Ventura,45 - 49 years,Yes,6
2021,Ventura,50 - 54 years,No,92
2021,Ventura,50 - 54 years,Unknown,6
2021,Ventura,50 - 54 years,Yes,6
2021,Ventura,55 - 59 years,No,113
2021,Ventura,55 - 59 years,Unknown,6
2021,Ventura,55 - 59 years,Yes,6
2021,Ventura,60 - 64 years,No,159
2021,Ventura,60 - 64 years,Unknown,6
2021,Ventura,60 - 64 years,Yes,18
2021,Ventura,65 - 69 years,No,198
2021,Ventura,65 - 69 years,Unknown,6
2021,Ventura,65 - 69 years,Yes,24
2021,Ventura,70 - 74 years,No,206
2021,Ventura,70 - 74 years,Unknown,6
2021,Ventura,70 - 74 years,Yes,63
2021,Ventura,75 - 79 years,No,239
2021,Ventura,75 - 79 years,Unknown,6
2021,Ventura,75 - 79 years,Yes,75
2021,Ventura,80 - 84 years,No,260
2021,Ventura,80 - 84 years,Unknown,0
2021,Ventura,80 - 84 years,Yes,91
2021,Ventura,85 - 89 years,No,288
2021,Ventura,85 - 89 years,Unknown,6
2021,Ventura,85 - 89 years,Yes,121
2021,Ventura,90 - 94 years,No,261
2021,Ventura,90 - 94 years,Unknown,6
2021,Ventura,90 - 94 years,Yes,93
2021,Ventura,95 - 99 years,No,141
2021,Ventura,95 - 99 years,Unknown,0
2021,Ventura,95 - 99 years,Yes,50
2021,Ventura,100 years and over,No,39
2021,Ventura,100 years and over,Unknown,0
2021,Ventura,100 years and over,Yes,11
2021,Yolo,Less than 1 year,No,6
2021,Yolo,Less than 1 year,Unknown,0
2021,Yolo,Less than 1 year,Yes,0
2021,Yolo,1 - 4 years,No,0
2021,Yolo,1 - 4 years,Unknown,0
2021,Yolo,1 - 4 years,Yes,0
2021,Yolo,5 - 9 years,No,6
2021,Yolo,5 - 9 years,Unknown,0
2021,Yolo,5 - 9 years,Yes,0
2021,Yolo,10 - 14 years,No,0
2021,Yolo,10 - 14 years,Unknown,0
2021,Yolo,10 - 14 years,Yes,0
2021,Yolo,15 - 19 years,No,6
2021,Yolo,15 - 19 years,Unknown,0
2021,Yolo,15 - 19 years,Yes,0
2021,Yolo,20 - 24 years,No,6
2021,Yolo,20 - 24 years,Unknown,0
2021,Yolo,20 - 24 years,Yes,6
2021,Yolo,25 - 29 years,No,6
2021,Yolo,25 - 29 years,Unknown,0
2021,Yolo,25 - 29 years,Yes,0
2021,Yolo,30 - 34 years,No,6
2021,Yolo,30 - 34 years,Unknown,0
2021,Yolo,30 - 34 years,Yes,0
2021,Yolo,35 - 39 years,No,6
2021,Yolo,35 - 39 years,Unknown,0
2021,Yolo,35 - 39 years,Yes,6
2021,Yolo,40 - 44 years,No,6
2021,Yolo,40 - 44 years,Unknown,0
2021,Yolo,40 - 44 years,Yes,0
2021,Yolo,45 - 49 years,No,12
2021,Yolo,45 - 49 years,Unknown,0
2021,Yolo,45 - 49 years,Yes,0
2021,Yolo,50 - 54 years,No,13
2021,Yolo,50 - 54 years,Unknown,6
2021,Yolo,50 - 54 years,Yes,0
2021,Yolo,55 - 59 years,No,34
2021,Yolo,55 - 59 years,Unknown,0
2021,Yolo,55 - 59 years,Yes,6
2021,Yolo,60 - 64 years,No,35
2021,Yolo,60 - 64 years,Unknown,0
2021,Yolo,60 - 64 years,Yes,6
2021,Yolo,65 - 69 years,No,42
2021,Yolo,65 - 69 years,Unknown,0
2021,Yolo,65 - 69 years,Yes,6
2021,Yolo,70 - 74 years,No,62
2021,Yolo,70 - 74 years,Unknown,0
2021,Yolo,70 - 74 years,Yes,13
2021,Yolo,75 - 79 years,No,48
2021,Yolo,75 - 79 years,Unknown,0
2021,Yolo,75 - 79 years,Yes,15
2021,Yolo,80 - 84 years,No,55
2021,Yolo,80 - 84 years,Unknown,0
2021,Yolo,80 - 84 years,Yes,6
2021,Yolo,85 - 89 years,No,57
2021,Yolo,85 - 89 years,Unknown,0
2021,Yolo,85 - 89 years,Yes,29
2021,Yolo,90 - 94 years,No,36
2021,Yolo,90 - 94 years,Unknown,0
2021,Yolo,90 - 94 years,Yes,15
2021,Yolo,95 - 99 years,No,18
2021,Yolo,95 - 99 years,Unknown,0
2021,Yolo,95 - 99 years,Yes,6
2021,Yolo,100 years and over,No,6
2021,Yolo,100 years and over,Unknown,0
2021,Yolo,100 years and over,Yes,0
2021,Yuba,Less than 1 year,No,0
2021,Yuba,Less than 1 year,Unknown,0
2021,Yuba,Less than 1 year,Yes,0
2021,Yuba,1 - 4 years,No,0
2021,Yuba,1 - 4 years,Unknown,0
2021,Yuba,1 - 4 years,Yes,0
2021,Yuba,5 - 9 years,No,0
2021,Yuba,5 - 9 years,Unknown,0
2021,Yuba,5 - 9 years,Yes,0
2021,Yuba,10 - 14 years,No,0
2021,Yuba,10 - 14 years,Unknown,0
2021,Yuba,10 - 14 years,Yes,0
2021,Yuba,15 - 19 years,No,6
2021,Yuba,15 - 19 years,Unknown,0
2021,Yuba,15 - 19 years,Yes,0
2021,Yuba,20 - 24 years,No,6
2021,Yuba,20 - 24 years,Unknown,0
