Year_of_Death,County_of_Residence,Age,Sex,Total_Deaths_sex
2019,San Mateo,75 - 79 years,Male,251
2019,San Mateo,80 - 84 years,Female,301
2019,San Mateo,80 - 84 years,Male,319
2019,San Mateo,85 - 89 years,Female,414
2019,San Mateo,85 - 89 years,Male,356
2019,San Mateo,90 - 94 years,Female,426
2019,San Mateo,90 - 94 years,Male,295
2019,San Mateo,95 - 99 years,Female,272
2019,San Mateo,95 - 99 years,Male,128
2019,San Mateo,100 years and over,Female,87
2019,San Mateo,100 years and over,Male,27
2019,Santa Barbara,Less than 1 year,Female,17
2019,Santa Barbara,Less than 1 year,Male,11
2019,Santa Barbara,1 - 4 years,Female,6
2019,Santa Barbara,1 - 4 years,Male,6
2019,Santa Barbara,5 - 9 years,Female,6
2019,Santa Barbara,5 - 9 years,Male,6
2019,Santa Barbara,10 - 14 years,Female,6
2019,Santa Barbara,10 - 14 years,Male,6
2019,Santa Barbara,15 - 19 years,Female,6
2019,Santa Barbara,15 - 19 years,Male,6
2019,Santa Barbara,20 - 24 years,Female,6
2019,Santa Barbara,20 - 24 years,Male,11
2019,Santa Barbara,25 - 29 years,Female,6
2019,Santa Barbara,25 - 29 years,Male,18
2019,Santa Barbara,30 - 34 years,Female,13
2019,Santa Barbara,30 - 34 years,Male,29
2019,Santa Barbara,35 - 39 years,Female,6
2019,Santa Barbara,35 - 39 years,Male,29
2019,Santa Barbara,40 - 44 years,Female,6
2019,Santa Barbara,40 - 44 years,Male,18
2019,Santa Barbara,45 - 49 years,Female,20
2019,Santa Barbara,45 - 49 years,Male,35
2019,Santa Barbara,50 - 54 years,Female,39
2019,Santa Barbara,50 - 54 years,Male,57
2019,Santa Barbara,55 - 59 years,Female,47
2019,Santa Barbara,55 - 59 years,Male,82
2019,Santa Barbara,60 - 64 years,Female,80
2019,Santa Barbara,60 - 64 years,Male,139
2019,Santa Barbara,65 - 69 years,Female,97
2019,Santa Barbara,65 - 69 years,Male,117
2019,Santa Barbara,70 - 74 years,Female,118
2019,Santa Barbara,70 - 74 years,Male,173
2019,Santa Barbara,75 - 79 years,Female,141
2019,Santa Barbara,75 - 79 years,Male,172
2019,Santa Barbara,80 - 84 years,Female,176
2019,Santa Barbara,80 - 84 years,Male,216
2019,Santa Barbara,85 - 89 years,Female,271
2019,Santa Barbara,85 - 89 years,Male,229
2019,Santa Barbara,90 - 94 years,Female,286
2019,Santa Barbara,90 - 94 years,Male,224
2019,Santa Barbara,95 - 99 years,Female,168
2019,Santa Barbara,95 - 99 years,Male,98
2019,Santa Barbara,100 years and over,Female,42
2019,Santa Barbara,100 years and over,Male,13
2019,Santa Clara,Less than 1 year,Female,19
2019,Santa Clara,Less than 1 year,Male,36
2019,Santa Clara,1 - 4 years,Female,6
2019,Santa Clara,1 - 4 years,Male,6
2019,Santa Clara,5 - 9 years,Female,6
2019,Santa Clara,5 - 9 years,Male,11
2019,Santa Clara,10 - 14 years,Female,6
2019,Santa Clara,10 - 14 years,Male,6
2019,Santa Clara,15 - 19 years,Female,6
2019,Santa Clara,15 - 19 years,Male,24
2019,Santa Clara,20 - 24 years,Female,12
2019,Santa Clara,20 - 24 years,Male,40
2019,Santa Clara,25 - 29 years,Female,16
2019,Santa Clara,25 - 29 years,Male,52
2019,Santa Clara,30 - 34 years,Female,24
2019,Santa Clara,30 - 34 years,Male,64
2019,Santa Clara,35 - 39 years,Female,37
2019,Santa Clara,35 - 39 years,Male,70
2019,Santa Clara,40 - 44 years,Female,44
2019,Santa Clara,40 - 44 years,Male,89
2019,Santa Clara,45 - 49 years,Female,79
2019,Santa Clara,45 - 49 years,Male,124
2019,Santa Clara,50 - 54 years,Female,107
2019,Santa Clara,50 - 54 years,Male,210
2019,Santa Clara,55 - 59 years,Female,166
2019,Santa Clara,55 - 59 years,Male,318
2019,Santa Clara,60 - 64 years,Female,238
2019,Santa Clara,60 - 64 years,Male,428
2019,Santa Clara,65 - 69 years,Female,261
2019,Santa Clara,65 - 69 years,Male,429
2019,Santa Clara,70 - 74 years,Female,357
2019,Santa Clara,70 - 74 years,Male,485
2019,Santa Clara,75 - 79 years,Female,457
2019,Santa Clara,75 - 79 years,Male,552
2019,Santa Clara,80 - 84 years,Female,622
2019,Santa Clara,80 - 84 years,Male,695
2019,Santa Clara,85 - 89 years,Female,860
2019,Santa Clara,85 - 89 years,Male,748
2019,Santa Clara,90 - 94 years,Female,878
2019,Santa Clara,90 - 94 years,Male,612
2019,Santa Clara,95 - 99 years,Female,532
2019,Santa Clara,95 - 99 years,Male,263
2019,Santa Clara,100 years and over,Female,145
2019,Santa Clara,100 years and over,Male,40
2019,Santa Cruz,Less than 1 year,Female,6
2019,Santa Cruz,Less than 1 year,Male,6
2019,Santa Cruz,1 - 4 years,Female,0
2019,Santa Cruz,1 - 4 years,Male,6
2019,Santa Cruz,5 - 9 years,Female,6
2019,Santa Cruz,5 - 9 years,Male,6
2019,Santa Cruz,10 - 14 years,Female,6
2019,Santa Cruz,10 - 14 years,Male,6
2019,Santa Cruz,15 - 19 years,Female,6
2019,Santa Cruz,15 - 19 years,Male,6
2019,Santa Cruz,20 - 24 years,Female,0
2019,Santa Cruz,20 - 24 years,Male,6
2019,Santa Cruz,25 - 29 years,Female,6
2019,Santa Cruz,25 - 29 years,Male,14
2019,Santa Cruz,30 - 34 years,Female,11
2019,Santa Cruz,30 - 34 years,Male,12
2019,Santa Cruz,35 - 39 years,Female,6
2019,Santa Cruz,35 - 39 years,Male,14
2019,Santa Cruz,40 - 44 years,Female,14
2019,Santa Cruz,40 - 44 years,Male,21
2019,Santa Cruz,45 - 49 years,Female,6
2019,Santa Cruz,45 - 49 years,Male,25
2019,Santa Cruz,50 - 54 years,Female,19
2019,Santa Cruz,50 - 54 years,Male,34
2019,Santa Cruz,55 - 59 years,Female,28
2019,Santa Cruz,55 - 59 years,Male,45
2019,Santa Cruz,60 - 64 years,Female,56
2019,Santa Cruz,60 - 64 years,Male,93
2019,Santa Cruz,65 - 69 years,Female,51
2019,Santa Cruz,65 - 69 years,Male,117
2019,Santa Cruz,70 - 74 years,Female,81
2019,Santa Cruz,70 - 74 years,Male,108
2019,Santa Cruz,75 - 79 years,Female,75
2019,Santa Cruz,75 - 79 years,Male,103
2019,Santa Cruz,80 - 84 years,Female,88
2019,Santa Cruz,80 - 84 years,Male,117
2019,Santa Cruz,85 - 89 years,Female,132
2019,Santa Cruz,85 - 89 years,Male,103
2019,Santa Cruz,90 - 94 years,Female,171
2019,Santa Cruz,90 - 94 years,Male,69
2019,Santa Cruz,95 - 99 years,Female,90
2019,Santa Cruz,95 - 99 years,Male,32
2019,Santa Cruz,100 years and over,Female,26
2019,Santa Cruz,100 years and over,Male,6
2019,Shasta,Less than 1 year,Female,6
2019,Shasta,Less than 1 year,Male,13
2019,Shasta,1 - 4 years,Female,6
2019,Shasta,1 - 4 years,Male,6
2019,Shasta,5 - 9 years,Female,6
2019,Shasta,5 - 9 years,Male,0
2019,Shasta,10 - 14 years,Female,0
2019,Shasta,10 - 14 years,Male,6
2019,Shasta,15 - 19 years,Female,0
2019,Shasta,15 - 19 years,Male,6
2019,Shasta,20 - 24 years,Female,6
2019,Shasta,20 - 24 years,Male,6
2019,Shasta,25 - 29 years,Female,6
2019,Shasta,25 - 29 years,Male,14
2019,Shasta,30 - 34 years,Female,11
2019,Shasta,30 - 34 years,Male,20
2019,Shasta,35 - 39 years,Female,13
2019,Shasta,35 - 39 years,Male,11
2019,Shasta,40 - 44 years,Female,6
2019,Shasta,40 - 44 years,Male,15
2019,Shasta,45 - 49 years,Female,13
2019,Shasta,45 - 49 years,Male,28
2019,Shasta,50 - 54 years,Female,12
2019,Shasta,50 - 54 years,Male,36
2019,Shasta,55 - 59 years,Female,34
2019,Shasta,55 - 59 years,Male,79
2019,Shasta,60 - 64 years,Female,73
2019,Shasta,60 - 64 years,Male,110
2019,Shasta,65 - 69 years,Female,89
2019,Shasta,65 - 69 years,Male,131
2019,Shasta,70 - 74 years,Female,118
2019,Shasta,70 - 74 years,Male,136
2019,Shasta,75 - 79 years,Female,132
2019,Shasta,75 - 79 years,Male,161
2019,Shasta,80 - 84 years,Female,125
2019,Shasta,80 - 84 years,Male,152
2019,Shasta,85 - 89 years,Female,168
2019,Shasta,85 - 89 years,Male,145
2019,Shasta,90 - 94 years,Female,138
2019,Shasta,90 - 94 years,Male,90
2019,Shasta,95 - 99 years,Female,67
2019,Shasta,95 - 99 years,Male,29
2019,Shasta,100 years and over,Female,15
2019,Shasta,100 years and over,Male,6
2019,Sierra,Less than 1 year,Female,0
2019,Sierra,Less than 1 year,Male,0
2019,Sierra,1 - 4 years,Female,0
2019,Sierra,1 - 4 years,Male,0
2019,Sierra,5 - 9 years,Female,0
2019,Sierra,5 - 9 years,Male,0
2019,Sierra,10 - 14 years,Female,0
2019,Sierra,10 - 14 years,Male,0
2019,Sierra,15 - 19 years,Female,0
2019,Sierra,15 - 19 years,Male,0
2019,Sierra,20 - 24 years,Female,0
2019,Sierra,20 - 24 years,Male,0
2019,Sierra,25 - 29 years,Female,0
2019,Sierra,25 - 29 years,Male,0
2019,Sierra,30 - 34 years,Female,0
2019,Sierra,30 - 34 years,Male,0
2019,Sierra,35 - 39 years,Female,0
2019,Sierra,35 - 39 years,Male,0
2019,Sierra,40 - 44 years,Female,0
2019,Sierra,40 - 44 years,Male,0
2019,Sierra,45 - 49 years,Female,6
2019,Sierra,45 - 49 years,Male,0
2019,Sierra,50 - 54 years,Female,0
2019,Sierra,50 - 54 years,Male,0
2019,Sierra,55 - 59 years,Female,6
2019,Sierra,55 - 59 years,Male,6
2019,Sierra,60 - 64 years,Female,0
2019,Sierra,60 - 64 years,Male,6
2019,Sierra,65 - 69 years,Female,0
2019,Sierra,65 - 69 years,Male,6
2019,Sierra,70 - 74 years,Female,0
2019,Sierra,70 - 74 years,Male,6
2019,Sierra,75 - 79 years,Female,6
2019,Sierra,75 - 79 years,Male,6
2019,Sierra,80 - 84 years,Female,6
2019,Sierra,80 - 84 years,Male,6
2019,Sierra,85 - 89 years,Female,6
2019,Sierra,85 - 89 years,Male,6
2019,Sierra,90 - 94 years,Female,6
2019,Sierra,90 - 94 years,Male,0
2019,Sierra,95 - 99 years,Female,6
2019,Sierra,95 - 99 years,Male,6
2019,Sierra,100 years and over,Female,0
2019,Sierra,100 years and over,Male,0
2019,Siskiyou,Less than 1 year,Female,6
2019,Siskiyou,Less than 1 year,Male,6
2019,Siskiyou,1 - 4 years,Female,6
2019,Siskiyou,1 - 4 years,Male,6
2019,Siskiyou,5 - 9 years,Female,0
2019,Siskiyou,5 - 9 years,Male,6
2019,Siskiyou,10 - 14 years,Female,0
2019,Siskiyou,10 - 14 years,Male,6
2019,Siskiyou,15 - 19 years,Female,0
2019,Siskiyou,15 - 19 years,Male,0
2019,Siskiyou,20 - 24 years,Female,6
2019,Siskiyou,20 - 24 years,Male,0
2019,Siskiyou,25 - 29 years,Female,0
2019,Siskiyou,25 - 29 years,Male,6
2019,Siskiyou,30 - 34 years,Female,6
2019,Siskiyou,30 - 34 years,Male,6
2019,Siskiyou,35 - 39 years,Female,6
2019,Siskiyou,35 - 39 years,Male,6
2019,Siskiyou,40 - 44 years,Female,6
2019,Siskiyou,40 - 44 years,Male,6
2019,Siskiyou,45 - 49 years,Female,6
2019,Siskiyou,45 - 49 years,Male,11
2019,Siskiyou,50 - 54 years,Female,6
2019,Siskiyou,50 - 54 years,Male,6
2019,Siskiyou,55 - 59 years,Female,17
2019,Siskiyou,55 - 59 years,Male,18
2019,Siskiyou,60 - 64 years,Female,26
2019,Siskiyou,60 - 64 years,Male,32
2019,Siskiyou,65 - 69 years,Female,22
2019,Siskiyou,65 - 69 years,Male,37
2019,Siskiyou,70 - 74 years,Female,25
2019,Siskiyou,70 - 74 years,Male,42
2019,Siskiyou,75 - 79 years,Female,20
2019,Siskiyou,75 - 79 years,Male,55
2019,Siskiyou,80 - 84 years,Female,39
2019,Siskiyou,80 - 84 years,Male,39
2019,Siskiyou,85 - 89 years,Female,31
2019,Siskiyou,85 - 89 years,Male,39
2019,Siskiyou,90 - 94 years,Female,41
2019,Siskiyou,90 - 94 years,Male,22
2019,Siskiyou,95 - 99 years,Female,16
2019,Siskiyou,95 - 99 years,Male,6
2019,Siskiyou,100 years and over,Female,6
2019,Siskiyou,100 years and over,Male,6
2019,Solano,Less than 1 year,Female,6
2019,Solano,Less than 1 year,Male,11
2019,Solano,1 - 4 years,Female,0
2019,Solano,1 - 4 years,Male,6
2019,Solano,5 - 9 years,Female,6
2019,Solano,5 - 9 years,Male,6
2019,Solano,10 - 14 years,Female,6
2019,Solano,10 - 14 years,Male,6
2019,Solano,15 - 19 years,Female,6
2019,Solano,15 - 19 years,Male,6
2019,Solano,20 - 24 years,Female,6
2019,Solano,20 - 24 years,Male,14
2019,Solano,25 - 29 years,Female,6
2019,Solano,25 - 29 years,Male,28
2019,Solano,30 - 34 years,Female,12
2019,Solano,30 - 34 years,Male,29
2019,Solano,35 - 39 years,Female,19
2019,Solano,35 - 39 years,Male,36
2019,Solano,40 - 44 years,Female,19
2019,Solano,40 - 44 years,Male,31
2019,Solano,45 - 49 years,Female,39
2019,Solano,45 - 49 years,Male,40
2019,Solano,50 - 54 years,Female,41
2019,Solano,50 - 54 years,Male,86
2019,Solano,55 - 59 years,Female,74
2019,Solano,55 - 59 years,Male,128
2019,Solano,60 - 64 years,Female,104
2019,Solano,60 - 64 years,Male,174
2019,Solano,65 - 69 years,Female,125
2019,Solano,65 - 69 years,Male,192
2019,Solano,70 - 74 years,Female,144
2019,Solano,70 - 74 years,Male,213
2019,Solano,75 - 79 years,Female,187
2019,Solano,75 - 79 years,Male,202
2019,Solano,80 - 84 years,Female,229
2019,Solano,80 - 84 years,Male,222
2019,Solano,85 - 89 years,Female,245
2019,Solano,85 - 89 years,Male,214
2019,Solano,90 - 94 years,Female,225
2019,Solano,90 - 94 years,Male,110
2019,Solano,95 - 99 years,Female,119
2019,Solano,95 - 99 years,Male,49
2019,Solano,100 years and over,Female,32
2019,Solano,100 years and over,Male,6
2019,Sonoma,Less than 1 year,Female,6
2019,Sonoma,Less than 1 year,Male,6
2019,Sonoma,1 - 4 years,Female,6
2019,Sonoma,1 - 4 years,Male,6
2019,Sonoma,5 - 9 years,Female,6
2019,Sonoma,5 - 9 years,Male,0
2019,Sonoma,10 - 14 years,Female,6
2019,Sonoma,10 - 14 years,Male,0
2019,Sonoma,15 - 19 years,Female,6
2019,Sonoma,15 - 19 years,Male,6
2019,Sonoma,20 - 24 years,Female,6
2019,Sonoma,20 - 24 years,Male,17
2019,Sonoma,25 - 29 years,Female,6
2019,Sonoma,25 - 29 years,Male,21
2019,Sonoma,30 - 34 years,Female,6
2019,Sonoma,30 - 34 years,Male,31
2019,Sonoma,35 - 39 years,Female,16
2019,Sonoma,35 - 39 years,Male,23
2019,Sonoma,40 - 44 years,Female,13
2019,Sonoma,40 - 44 years,Male,22
2019,Sonoma,45 - 49 years,Female,27
2019,Sonoma,45 - 49 years,Male,37
2019,Sonoma,50 - 54 years,Female,42
2019,Sonoma,50 - 54 years,Male,73
2019,Sonoma,55 - 59 years,Female,78
2019,Sonoma,55 - 59 years,Male,96
2019,Sonoma,60 - 64 years,Female,95
2019,Sonoma,60 - 64 years,Male,169
2019,Sonoma,65 - 69 years,Female,154
2019,Sonoma,65 - 69 years,Male,213
2019,Sonoma,70 - 74 years,Female,166
2019,Sonoma,70 - 74 years,Male,248
2019,Sonoma,75 - 79 years,Female,199
2019,Sonoma,75 - 79 years,Male,260
2019,Sonoma,80 - 84 years,Female,260
2019,Sonoma,80 - 84 years,Male,245
2019,Sonoma,85 - 89 years,Female,301
2019,Sonoma,85 - 89 years,Male,222
2019,Sonoma,90 - 94 years,Female,383
2019,Sonoma,90 - 94 years,Male,240
2019,Sonoma,95 - 99 years,Female,230
2019,Sonoma,95 - 99 years,Male,109
2019,Sonoma,100 years and over,Female,62
2019,Sonoma,100 years and over,Male,6
2019,Stanislaus,Less than 1 year,Female,14
2019,Stanislaus,Less than 1 year,Male,23
2019,Stanislaus,1 - 4 years,Female,6
2019,Stanislaus,1 - 4 years,Male,6
2019,Stanislaus,5 - 9 years,Female,6
2019,Stanislaus,5 - 9 years,Male,6
2019,Stanislaus,10 - 14 years,Female,6
2019,Stanislaus,10 - 14 years,Male,6
2019,Stanislaus,15 - 19 years,Female,6
2019,Stanislaus,15 - 19 years,Male,12
2019,Stanislaus,20 - 24 years,Female,15
2019,Stanislaus,20 - 24 years,Male,30
2019,Stanislaus,25 - 29 years,Female,6
2019,Stanislaus,25 - 29 years,Male,40
2019,Stanislaus,30 - 34 years,Female,16
2019,Stanislaus,30 - 34 years,Male,31
2019,Stanislaus,35 - 39 years,Female,14
2019,Stanislaus,35 - 39 years,Male,31
2019,Stanislaus,40 - 44 years,Female,30
2019,Stanislaus,40 - 44 years,Male,53
2019,Stanislaus,45 - 49 years,Female,40
2019,Stanislaus,45 - 49 years,Male,80
2019,Stanislaus,50 - 54 years,Female,56
2019,Stanislaus,50 - 54 years,Male,121
2019,Stanislaus,55 - 59 years,Female,96
2019,Stanislaus,55 - 59 years,Male,185
2019,Stanislaus,60 - 64 years,Female,130
2019,Stanislaus,60 - 64 years,Male,215
2019,Stanislaus,65 - 69 years,Female,164
2019,Stanislaus,65 - 69 years,Male,254
2019,Stanislaus,70 - 74 years,Female,215
2019,Stanislaus,70 - 74 years,Male,235
2019,Stanislaus,75 - 79 years,Female,221
2019,Stanislaus,75 - 79 years,Male,264
2019,Stanislaus,80 - 84 years,Female,267
2019,Stanislaus,80 - 84 years,Male,266
2019,Stanislaus,85 - 89 years,Female,299
2019,Stanislaus,85 - 89 years,Male,246
2019,Stanislaus,90 - 94 years,Female,280
2019,Stanislaus,90 - 94 years,Male,172
2019,Stanislaus,95 - 99 years,Female,152
2019,Stanislaus,95 - 99 years,Male,68
2019,Stanislaus,100 years and over,Female,40
2019,Stanislaus,100 years and over,Male,6
2019,Sutter,Less than 1 year,Female,6
2019,Sutter,Less than 1 year,Male,6
2019,Sutter,1 - 4 years,Female,0
2019,Sutter,1 - 4 years,Male,0
2019,Sutter,5 - 9 years,Female,0
2019,Sutter,5 - 9 years,Male,0
2019,Sutter,10 - 14 years,Female,6
2019,Sutter,10 - 14 years,Male,6
2019,Sutter,15 - 19 years,Female,6
2019,Sutter,15 - 19 years,Male,6
2019,Sutter,20 - 24 years,Female,0
2019,Sutter,20 - 24 years,Male,6
2019,Sutter,25 - 29 years,Female,6
2019,Sutter,25 - 29 years,Male,6
2019,Sutter,30 - 34 years,Female,6
2019,Sutter,30 - 34 years,Male,6
2019,Sutter,35 - 39 years,Female,6
2019,Sutter,35 - 39 years,Male,6
2019,Sutter,40 - 44 years,Female,6
2019,Sutter,40 - 44 years,Male,12
2019,Sutter,45 - 49 years,Female,6
2019,Sutter,45 - 49 years,Male,12
2019,Sutter,50 - 54 years,Female,13
2019,Sutter,50 - 54 years,Male,20
2019,Sutter,55 - 59 years,Female,14
2019,Sutter,55 - 59 years,Male,32
2019,Sutter,60 - 64 years,Female,14
2019,Sutter,60 - 64 years,Male,36
2019,Sutter,65 - 69 years,Female,31
2019,Sutter,65 - 69 years,Male,39
2019,Sutter,70 - 74 years,Female,31
2019,Sutter,70 - 74 years,Male,39
2019,Sutter,75 - 79 years,Female,55
2019,Sutter,75 - 79 years,Male,62
2019,Sutter,80 - 84 years,Female,60
2019,Sutter,80 - 84 years,Male,58
2019,Sutter,85 - 89 years,Female,74
2019,Sutter,85 - 89 years,Male,61
2019,Sutter,90 - 94 years,Female,48
2019,Sutter,90 - 94 years,Male,34
2019,Sutter,95 - 99 years,Female,39
2019,Sutter,95 - 99 years,Male,6
2019,Sutter,100 years and over,Female,6
2019,Sutter,100 years and over,Male,6
2019,Tehama,Less than 1 year,Female,6
2019,Tehama,Less than 1 year,Male,6
2019,Tehama,1 - 4 years,Female,6
2019,Tehama,1 - 4 years,Male,0
2019,Tehama,5 - 9 years,Female,0
2019,Tehama,5 - 9 years,Male,0
2019,Tehama,10 - 14 years,Female,0
2019,Tehama,10 - 14 years,Male,6
2019,Tehama,15 - 19 years,Female,0
2019,Tehama,15 - 19 years,Male,0
2019,Tehama,20 - 24 years,Female,6
2019,Tehama,20 - 24 years,Male,6
2019,Tehama,25 - 29 years,Female,6
2019,Tehama,25 - 29 years,Male,6
2019,Tehama,30 - 34 years,Female,6
2019,Tehama,30 - 34 years,Male,6
2019,Tehama,35 - 39 years,Female,6
2019,Tehama,35 - 39 years,Male,6
2019,Tehama,40 - 44 years,Female,6
2019,Tehama,40 - 44 years,Male,6
2019,Tehama,45 - 49 years,Female,6
2019,Tehama,45 - 49 years,Male,6
2019,Tehama,50 - 54 years,Female,6
2019,Tehama,50 - 54 years,Male,18
2019,Tehama,55 - 59 years,Female,19
2019,Tehama,55 - 59 years,Male,22
2019,Tehama,60 - 64 years,Female,24
2019,Tehama,60 - 64 years,Male,45
2019,Tehama,65 - 69 years,Female,25
2019,Tehama,65 - 69 years,Male,34
2019,Tehama,70 - 74 years,Female,47
2019,Tehama,70 - 74 years,Male,53
2019,Tehama,75 - 79 years,Female,38
2019,Tehama,75 - 79 years,Male,36
2019,Tehama,80 - 84 years,Female,55
2019,Tehama,80 - 84 years,Male,44
2019,Tehama,85 - 89 years,Female,45
2019,Tehama,85 - 89 years,Male,48
2019,Tehama,90 - 94 years,Female,29
2019,Tehama,90 - 94 years,Male,17
2019,Tehama,95 - 99 years,Female,26
2019,Tehama,95 - 99 years,Male,14
2019,Tehama,100 years and over,Female,6
2019,Tehama,100 years and over,Male,6
2019,Trinity,Less than 1 year,Female,6
2019,Trinity,Less than 1 year,Male,6
2019,Trinity,1 - 4 years,Female,0
2019,Trinity,1 - 4 years,Male,0
2019,Trinity,5 - 9 years,Female,6
2019,Trinity,5 - 9 years,Male,6
2019,Trinity,10 - 14 years,Female,0
2019,Trinity,10 - 14 years,Male,0
2019,Trinity,15 - 19 years,Female,0
2019,Trinity,15 - 19 years,Male,6
2019,Trinity,20 - 24 years,Female,0
2019,Trinity,20 - 24 years,Male,6
2019,Trinity,25 - 29 years,Female,6
2019,Trinity,25 - 29 years,Male,6
2019,Trinity,30 - 34 years,Female,0
2019,Trinity,30 - 34 years,Male,6
2019,Trinity,35 - 39 years,Female,0
2019,Trinity,35 - 39 years,Male,6
2019,Trinity,40 - 44 years,Female,0
2019,Trinity,40 - 44 years,Male,6
2019,Trinity,45 - 49 years,Female,0
2019,Trinity,45 - 49 years,Male,6
2019,Trinity,50 - 54 years,Female,6
2019,Trinity,50 - 54 years,Male,6
2019,Trinity,55 - 59 years,Female,6
2019,Trinity,55 - 59 years,Male,6
2019,Trinity,60 - 64 years,Female,6
2019,Trinity,60 - 64 years,Male,6
2019,Trinity,65 - 69 years,Female,12
2019,Trinity,65 - 69 years,Male,19
2019,Trinity,70 - 74 years,Female,6
2019,Trinity,70 - 74 years,Male,17
2019,Trinity,75 - 79 years,Female,6
2019,Trinity,75 - 79 years,Male,6
2019,Trinity,80 - 84 years,Female,6
2019,Trinity,80 - 84 years,Male,6
2019,Trinity,85 - 89 years,Female,13
2019,Trinity,85 - 89 years,Male,12
2019,Trinity,90 - 94 years,Female,6
2019,Trinity,90 - 94 years,Male,6
2019,Trinity,95 - 99 years,Female,6
2019,Trinity,95 - 99 years,Male,6
2019,Trinity,100 years and over,Female,6
2019,Trinity,100 years and over,Male,0
2019,Tulare,Less than 1 year,Female,12
2019,Tulare,Less than 1 year,Male,14
2019,Tulare,1 - 4 years,Female,6
2019,Tulare,1 - 4 years,Male,6
2019,Tulare,5 - 9 years,Female,6
2019,Tulare,5 - 9 years,Male,6
2019,Tulare,10 - 14 years,Female,6
